type, OBJ, lambda1no,lambda2no,lambda3no,lambda4no,lambda5no,A1no,A2no,A3no,A4no,A5no,S1no,lambda1hi,lambda2hi,lambda3hi,lambda4hi,lambda5hi,A1hi,A2hi,A3hi,A4hi,A5hi,S1hi,k1,k2, k3, k4, k5, k6no, k8no, k9no, k10no, k6hi, k8hi, k9hi, k10hi 
 suboptimal , 0.31657, -0.0019869631714514693517081855844708, -0.10591150103590575570766674218248, -9.9999998428070284717250615358353, -1.944258808391118305649615527475e-05, -0.12454256112094409802981687107604, 0.074696206376843099494777789004729, 9.9999999995280308695555504527874, 0.064262730780679289122048203353188, 0.013041015223094155547900463432143, -9.1519999519086479011775736580603, -0.56207746678695880149234653799795, -7.6773501009824514085266855545342, -0.055647992774444120234189625762156, -6.3226570649728595086003224423621, -0.00065903211953283972329709072823789, -0.055477713804751228876543933665744, 7.2034860264742208713073523540515, 9.9999950208669279305695454240777, -6.3472739174989598609499807935208, 0.00052794106600541834076883995763296, -9.8567350709081953397117104032077, -15.181698766267478717395533749368, 0.034279197692688327669952030873901, 0.079894596693268607467963704493741, 0.10385191234239088409196938300738, 5.7767177012753219145224647945724, 4.3410633899458552775740827200934, 2.2402200762918607956853487994117e-14, 0.13662328783333929638210690882261, 2.0004164368629648892809747007249e-05, 0.01648888809839528860057278336626, 3.5798420079355190992487223411445, 9.3892550471237453315409212539376e-10, 0.01826553859942789057035916755467, 0.32597608509160375112045926471183 
 suboptimal , 0.39531, -1.1252372178124327994908071559621, -0.35579033623221789639501366764307, -0.013182762232825476558795152470793, -0.016335451166157272800960598146958, -0.0001015035186185797019342916258644, -0.017839226972105728941109248353314, 0.007325709015154661073176978192123, -2.0017277061966307627471906016581, 2.9819265229326776811547006218461, 0.030314701220904183287530031520873, -0.0048589460872508994856988628896488, -1.2581573718445355769546267765691, -0.17744763121107287595634716126369, -0.43430055344345230849967265385203, -0.082098382157839558392886658566567, -0.00081534112827226555651055628359813, 0.064374631942513957372220545494201, 1.9549229880544545245868448546389, -0.86683673285915596729012122523272, -0.15332032334342943213911780730996, 0.00085943620561707012583951836859342, -0.038835548578015806342467186595968, 0.090831963075588773026680655675591, 0.24078906826544357877573077075795, 0.00038691181639664281666571299389545, 0.022470074941308114391258499153992, 1.1333642559059649013164516873076, 0.00033276003337288798198528860794454, 0.020490645198998607562357321398849, 0.011140703709625545889116970954547, 0.018884500506658134094672973901652, 0.42120559528787859804310755862389, 0.014306511201909261066234080317372, 0.0033346883092664038675256854560303, 0.00018766016499860904351293378056198 
 suboptimal , 0.41148, -0.34672040039375434661295116711699, -0.37860014583110379593478000970208, -3.6054605580667320934765937871444e-08, -0.00010557521406115542991158845476107, -0.046457818266095220194333847985035, -4.3922464904718232503455510595813, 4.1767647306402171381023435969837, -0.23655842190284848136627715575742, 0.28445111696693337055563688409165, 1.1675890647675211120315452717477, -0.11271593735713700268341597166, -0.26652604784920586045160462163039, -0.12682371824061983156539668016194, -0.14913655231433459169565480806341, -0.00070470005212309712403634387456464, -3.317522644566609540581723913899e-06, 1.454207226456552648485853751481, 1.6130354731754814601174530253047, -2.0680439959092415946884102595504, 0.0011800403784082244985215170984816, -0.00037874410120096045802295936510973, -0.28373513991711218906743852130603, 0.02419052781798696968862394385269, 0.058965645841460391507471427985365, 0.0034320607425715010489752909705885, 0.19625863453000114144941790073062, 0.15138321178632829777654933423037, 0.0062477047457533086902148333763307, 0.37359806422776031809007690753788, 8.7590169106633068100281613865832e-05, 2.0993332783831236888110252647444e-05, 0.15317292132226789647120313020423, 5.126377058405985596175984120304e-06, 0.00057415480815013828636006465444552, 0.0015537254612134256820388245046161 
 suboptimal , 0.36519, -1.4572376617139308763171356986277, -0.0015029384828174458497984655735991, -1.7230389236922416529296242515557, -0.039278587410010237790380926981015, -0.0001449038318690141753739691887759, 1.4498050827934194639823317629634, 0.50730427161164404203930189396488, -1.3474544949210434108266554176225, 0.93200753267460478834749437737628, -0.54166239215862488354247261668206, 0.17171407636712604505291324130667, -2.1892880108805528038828924763948, -0.26967688413575136019417755051109, -0.0011341179237472204504449946327327, -0.094986890130757423156282470699807, -0.0011137195012787181810920422719846, -0.0995228140753978418597824884273, 0.85726281541862248136709467871697, -0.0084607663906663532066287913835367, 0.24163057767706691558728948621138, 0.0090901873703748137245383986737579, -0.036252126829348411962694598287271, 0.014791092546857211031952061830452, 0.038539560489300343781859936598266, 0.012677613151227831375655874524, 0.73389215395156415233657298813341, 1.2809498583621656830899837586912, 0.0042155810684124488119106644035128, 0.86483929620769128820967353021842, 0.00013804502504481867375223103078241, 0.61189215533364149646189389386564, 0.074217196063587981269549231910787, 3.2916904848801827969973769653287e-14, 0.00087762008400976557805778233145588, 0.31824335389984687028075427406293 
 suboptimal , 0.27733, -0.057135479797095309328902601464506, -1.4388311929703476721442712005228, -5.2605684445374931049003996985647e-05, -0.0074447472758162897693567927603908, -1.6461816614511173284540745953564, 1.047459477827266560723273869371, -9.9999999999999609201495331944898, 0.020277544448947373845193453689717, 0.10658073441986240514900430298439, 9.8256822433038824016193757415749, -1.8471876236493134371130508952774, -0.13327090994140661228684052730387, -0.0014259925878641562836668388314365, -2.9845487911327110985837407497456, -1.2291788946544976890862949092664e-05, -0.13239055652264503093462622018706, 9.9997039282642710134041408309713, 0.00088410977317550213955971161183811, -0.00024865576802437572897369610913643, 1.3808025382760055939108251310543e-05, -9.0003531902948044063350607757457, -0.14036700953278824499648180790246, 0.020566171317208802038489778851726, 0.051533954950234744929460362072859, 0.043086817058441986838523973801784, 2.4157199184773068267872986325528, 0.19307414207757028767886708919832, 0.70192655906073442295678432856221, 6.166044577590899868169507271054e-07, 0.0065857009618280597934569797757831, 0.04678091056334476860456561553292, 0.24181519121545788642002605683956, 5.0763256054484501853321654074591e-05, 0.00074543848777195516504268102409014, 0.0070911330421675276142190469386151 
 suboptimal , 0.40103, -0.94464925670674682045557801757241, -0.61952135234007721376059407702996, -0.021120343934296334498235125920473, -0.0099344799796172878619815449496855, -0.00023566468781599126812616173953785, 2.3447134478813240754391244990984, -2.0892652248862648711735801043687, 0.91365600514790712427526386818499, -0.21813878066278136191868952664663, 0.049034552519815033377881263731979, -0.93772858764237043693867690308252, -1.2458281236093098343076235323679, -0.0034419568691227346406147358237604, -0.11324048483971166367823002474324, -1.2576984570685513679997973024438e-05, -0.0034429523642851280959553683658214, 0.65582109470086402680522041919176, 2.7548476909513075483459942915943, 0.34314535849313959614548252829991, -6.0024580114067365430637751577692e-05, -2.753754119565197111541010599467, -0.8558993325225522363908225997875, 0.002238998909257150331242325336234, 0.0051658971446380107933604719505638, 0.0016813901175458628549364004101108, 0.10216321220708625416850878764308, 1.1133460117521807308804682179471, 0.0012913133274151775316263002224559, 0.019950754719858944385979526714436, 0.46943762593341442634908844411257, 0.017328738593668908951617169122983, 0.099636564565562218964700491596886, 0.034787000462857077531797500569155, 0.0036165573604391909254274217744296, 0.0012961228760946050947433505484696 
 suboptimal , 0.37459, -6.1531770205440370347105272230692, -0.085623844798655424082056697443477, -0.00011536324003551052445968455595349, -0.0010681214534780769220140284048171, -0.034295798898563996381927410084245, 0.60230848285510774076101370155811, -0.64927091433727079916593538655434, 0.027606916759337459671419523488112, 0.0041622965559293722062617071344448, 1.0151932181668963384169046548777, -3.6853421370963452829982998082414, -6.4493811852276392571070573467296, -0.17357437458847052580424019652128, -0.0012071654397628154165716951595755, -0.05505086706278845137818578336919, -0.0012071512425484030774786026185552, 0.51958714178952547513290483038872, 0.44374592845824101239315950806485, 6.6776907264148270826353837037459, 0.0358220077308402731763870008308, -6.6768458043934337808877899078652, -3.4300116056906784223201611894183, 0.011240148801128686112393850748958, 0.028980137048245917241739988412519, 0.048001417582798501515473077461138, 2.7797830743471476644401718658628, 3.2564566993335541944531996705336, 5.5038970568419254633236485587007e-10, 0.099493751554904419354130595820607, 0.000101919365364979154476264555651, 0.011547941922293032679380786476031, 0.02301391784222706418661097416134, 0.23057893366659176770383510302054, 0.00097611746492378835722558694243389, 0.046470680560884609910932141474404 
 suboptimal , 0.20209, -9.9999999999999467092948179924861, -0.3646732522920410612954356111004, -0.00011791783229198552352800372089447, -0.019526669867162484151013046584922, -0.44638383356001942736668297584401, 0.22147663020359792396263287628244, 9.999999999999973354647408996243, 0.027307765712945946540157748927413, 0.43211290603329965964718439863645, -9.6808973019498179013453409424983, -1.5485437211451493766389830852859, -9.9999999895722009313203670899384, -0.25494184269989894620067616415326, -0.00014816175248868478672541193486012, -0.057419238741731756792141538880969, -0.057415613360350239990914644749864, -0.0044748617393694338495446771730712, 0.94721252818633161485450955296983, 0.00030876654935583998417072959519203, 9.999999999999973354647408996243, -9.9430464329962919833860723883845, -0.2000418135610063652407575318648, 0.074075719041451965063416196244361, 0.18754164616002350074452920125623, 0.00050443036585126046697502566473759, 0.027212317029452287586721581646998, 9.9999988107899646649912028806284, 2.5305220464074356671106520550884e-14, 0.35056183242261235166736810242583, 0.58316687342585271647266154104727, 0.017941987020441897693334709629198, 2.1534509025138730402263237172298e-11, 2.5141876606379367113952435762084e-14, 0.076213492318486411591926810160658, 0.041871006993465235967999404920192 
 suboptimal , 0.30007, -8.4262489571630769802368376986124, -6.0475194531767133554467363865115, -0.00011868104708261440253212748441314, -0.020710356091724078930749186611138, -0.12038414459140833745465215542936, 9.8560329455002406717767371446826, -9.9988213316625405013837735168636, 0.028064859079083123022391177414647, 0.42949410568254631215268091182224, 0.68522942140067044647366856224835, -22.672709881097866002619412029162, -0.034022470300446361335389156010933, -9.0248647247101967394655730458908, -9.9378596197418787028254882898182, -0.00015592212441479995723749019109761, -0.14620087881304949517513591672468, 0.012783707623213595369615624974813, -9.4410141255445285679570588399656, 9.9999961986561292093256270163693, 0.00029505603302268373780772869885425, 0.42793916323216263375428525250754, -14.237683134141306595665810164064, 0.037525405026553687592993924226903, 0.097797656566254331789167508759419, 0.00051301001692687119622865443702153, 0.027765955646885061292028495927298, 9.9992754790412838872271095169708, 4.0928472732047627147267121472396, 2.5634612764554560752896708476943e-14, 0.38666849057243446452503121690825, 0.21120634051429146293976657489111, 2.5511197039961275424083869564719e-14, 2.551347257459319423206839791159e-14, 9.0079180804022840334255306515843, 0.03838993688952977573203284578085 
 suboptimal , 0.28718, -0.74222210013370526482390232558828, -0.47666109431763153958527823306213, -0.4666671733030391400198766405083, -0.46284022690130727228918772198085, -0.00015917376149771750564604344546638, -1.427632735073077085985460144002, 7.4881087614768935267761662544217, -2.5406880620203127207901161455084, -2.6296820896614181428674328344641, 0.10989412527791442286684286955278, -0.10690867082575249147335938459946, -0.13112695022063350358543232232478, -1.0744696560449054079100505987299, -0.00021125996888462502754438276930671, -0.13258034709892790870000567338138, -1.1512346873827214999153056851355, 8.1194053923054614330112599418499, -9.9999998533220271212940133409575, 0.00038819332889069842282975253411337, -7.7197397697992888865314853319433, 10.599946037486963845708487497177, -1.499516330406303055156058690045, 0.17417095162510803918465285278216, 0.44513651383364133407027907196607, 0.0094482884643770654459205005082367, 0.44743702629320186714423357443593, 1.144032462995860477406040445203, 0.27665492102228894655269186841906, 2.3204351980352763320906603957952e-14, 0.037480117576157191694452563979212, 0.17097881522475391613546946700808, 2.5821772385415833939488093936728e-12, 3.2079627219367486497846022626893e-14, 0.39441489682921482273769697712851, 0.0057201743105009137876915126241784 
 suboptimal , 0.4102, -1.9867348484809128628114649472991, -1.2001572449457833524633088018163, -0.038123382276610696950402967786431, -0.00016793615797999186713823638328336, -0.049582270062861727444314396962, 8.2932101418377097701295497245155, -8.0452292108416223470612749224529, 1.649688234780742668306174891768, 0.034951768716833836458945938829856, -0.93262093449366390007782001703163, -6.8375255717604757066396814479958, -0.021530141132402237647003317988492, -1.3078968779354587237406803978956, -1.1327208513268747225311017245986, -0.00035259114435554441725761964931962, -0.021606770940892149751588746653397, -5.0782573023200265893706273345742, 7.5187503328286924286771863989998, -6.5513783270604140085424660355784, 0.00061715854556109979792144493160322, 5.1102681380061873994691268308088, -2.4139482645740057975558556790929, 0.019461563214990321851738386271791, 0.051166508104069363671584369512857, 0.0012086441874780062474825648166643, 0.062291256344724495186415680336722, 2.410028299837889687040615172009, 0.73670647000531563897141040797578, 3.4020667316974772967450718619276e-05, 0.064066886420867233398190876414446, 0.17257163563474692269394950017158, 2.243795395392061414746457184699e-06, 4.3351307680016021841782041662539e-07, 0.39087878116199192835011899660458, 0.0097162511837269732728472604321723 
 suboptimal , 0.36334, -0.10322725192157336526754818351037, -0.028493406921587090263603414541649, -1.7782334558000763014007361562108, -0.05510972120072250846067873908396, -0.0014141571544522232341256628984638, 2.6947612597523589172965330362786, 2.9606856498171993941070923028747, 0.2583974118142280396170917811105, -4.8501496883007844118651519238483, -0.063694633083001939155565196415409, -0.55464327167120641703945693734568, -0.98525304806960656289760436266079, -1.325584754770110507138269895222, -0.0033272623591389292006803568568785, -0.00063018294424225151841717496026263, -0.10201116637383783602999187678506, 2.4281921922009770398176442540716, -1.6822409253196530798390995187219, 0.00083236525474022159641618312519995, 0.00027816772518711398078788965548824, 0.25293820013874868113390448343125, -0.1882362998215263150125764468612, 0.029111963475334172446462588368377, 0.07109225704991803396204375076195, 0.012832124141357792099227275173234, 0.67203636540006106425693133132881, 1.0795820372961193456262662948575, 3.6789390815922153024069706124533e-07, 0.023322630883916645183617788461561, 0.057404923769154313217821794523843, 0.016726282510278793480562598006145, 0.19288649804731605730268029219587, 4.9054574695812633015781605017036e-08, 0.0011917897047627387923512953804561, 0.5903019228697818920892359528807 
 suboptimal , 0.32077, -0.034180252645822369050865319195509, -1.74033460077565393930854042992, -5.9490429271051974429058983862006e-05, -0.0052863946166905569426508471053694, -1.6833823358025359340217619319446, 0.77426080302792466003580784672522, -4.9194425183152006297859770711511, 0.021718600468408115478080588900411, 0.037924015499521464278576132755916, 5.0855390993193463344823612715118, -0.026096859897959845397963363211602, -2.2733540624130461615948206599569, -0.070671469791064214782672081582859, -0.069966619558777642939872976057814, -3.2407123910525926818899933312679e-05, -3.1255016431942054546365417078135e-05, 0.86149628867916383523350987161393, 5.443665266237442068586460663937, -5.3065014194269854996832691540476, 0.69376810068750482951571711964789, -0.69242823617712534467472096366691, -1.9719207882098475081988908641506, 6.0914268005891500053824300087157e-05, 0.00018194463419098083623026695931912, 0.028465769678458364283502035618767, 1.2890228579772315953277939115651, 1.3240081341071401332953882956645, 0.71098842412684160052549486863427, 7.3091252447122338599728367668688e-13, 0.036144764271645347941674941694146, 0.37007477546863837281065912065969, 0.12649094769219260125936443728278, 2.7685406955593634508067286695426e-14, 0.0053658018558745499554385460783124, 0.00089490681848110971083332110254105 
 suboptimal , 0.3819, -5.2105103898614406137367038862607e-05, -9.9999999809590196520048266393133, -0.0003538704468815508053999852045024, -0.021898593893508431357242116632733, -0.29872784104710076169553190084116, 0.016972769387158640613799676089002, 0.91947422175004678290832771381247, 0.0078259777116504638388994052888847, 0.63593925788224936468395753763616, -0.58021222673110528500473037638585, -9.03534648345170765537659463007, -0.2949264933891436735180491268693, -0.0076093503662611628596268431579119, -3.3759250788970932970764829428312e-06, -0.0079989384414363741415687769631404, -0.0078478620326532209927616889899582, 0.98872067768371429963281116215512, 5.8996068447018670255488359543961, 5.4721075918466310645648514876527e-05, 9.9999885996671427079718341701664, -15.888370843128642562191998877097, -0.29179164902315812835098540745093, 0.0046718680164918860095446540015018, 0.011741933755940120800986825599921, 0.0023696526766362169778845636614051, 0.1108996306360640338173340069261, 0.22058037109378758611200055383961, 0.053150840185849999863787473941557, 0.00028685176326301775259763893188847, 5.1449482436506991083619011462247e-05, 9.6476746860926265725311168353073, 0.0074890356653380596094193855094545, 3.1917038740943587788150958423072e-06, 0.0012113669747608050205472940419327, 0.00016075860956344013722243979636062 
