type, OBJ, lambda1no,lambda2no,lambda3no,lambda4no,lambda5no,A1no,A2no,A3no,A4no,A5no,S1no,lambda1hi,lambda2hi,lambda3hi,lambda4hi,lambda5hi,A1hi,A2hi,A3hi,A4hi,A5hi,S1hi,k1,k2, k3, k4, k5, k6no, k7no, k8no, k6hi, k7hi, k8hi 
 suboptimal , 0.4204, -0.25695566569513567101168405315548, -0.041081908721308596499355303421908, -0.21661030693004251768130075106455, -0.00016815116996634404196615808491089, -0.0051076272970003253753867866748806, -0.76494136838059734184724902661401, 0.72343025265781091270866909326287, 0.85481393756546208972935119163594, -0.13006279077706645042056265992869, 0.31675996893439090085209386415954, -0.019921408113557973612595120016522, -0.1385573297103780687766771961833, -0.72108470426782278472899179178057, -0.0026331190464389088792818149897812, -0.00017863589462704826415530290351086, -0.0026331199790260132083397071056652, 0.57346866627342840683212443764205, 0.42506867280335297598625743376033, -4.9147836559286757207587470475119, 7.4251430618570984248417998774272e-05, 4.9161720654212759384904529724736, -0.38597247898954850642283531669818, 0.0055162061524941866097471176999534, 0.012801454673710676093745242098976, 0.00063122288828869072691007957587317, 0.036103891955268786750909981719815, 0.27247092440228282139713655851665, 0.16672320841215138020885433434159, 0.051468860708391774017034236976542, 0.029836283018932298338743436261211, 0.07024581716915755114083452781415, 0.016994762967744124482205592130413, 0.004571538053761978366573703880249 
 suboptimal , 0.42583, -1.8127870965001140479699870411423, -1.6728270369814599582980463310378, -0.00024865403434382455901199837633442, -0.056736995842772364184725120139774, -0.067680223489504837131036651953764, 6.3064229763630281766495500050951, -6.0058095370824382541741215391085, 0.045683017977351490779280851484145, 4.597704175376778223949258972425, -3.9440006326347196718984378094319, -1.3794620617220374469980015419424, -1.1204222708705893207792314569815, -0.13899842350574259652873365666892, -0.0013887260305475298497596137181631, -0.0013494202879394102088939089156838, -0.14006656498738240257395659682516, 0.70487314107703202825661037422833, 9.8458381342070211417194514069706, 0.075712267179392112037561446413747, -0.073977140224383883260195204911724, -9.5524464022390613848756402148865, -0.82033850670340813238112787075806, 0.024799608601424230625021039031708, 0.066219570595595772521946287270111, 0.0042588485772596757980568149548617, 0.29611139080916809573906789410103, 0.58145549627914583368237799732015, 0.55585189841690907375237884480157, 2.5209301435579383188212432287401, 0.019839850937974100320015935494666, 0.002738160747149683601348035821843, 0.26238637538469289367526471323799, 0.0018183189687924720002315526201642 
 suboptimal , 0.3371, -1.0728612100883205826562516449485, -0.044946298484108616888565990166171, -0.53469077560386124581270905764541, -0.00045198794842468692500858651328599, -0.0010553305958116291404097486505975, 0.86993840998232674355250537701068, 1.280546968024719234335861983709, -1.2158157822844717355081911591697, -0.00173762298745923425384585225828, 0.067068027264885102245450809732574, -0.34086353141913255937467397416185, -1.6349904094780765007044465164654, -0.1778281530382354314046011722894, -0.00095084818593639010547019507768596, -0.00095095607849510752941635249868568, -0.18250207831954909365457240255637, 0.53115313948294506918301749465172, 9.9549225767901550199212579173036, 0.16153634159397559089121898523445, -0.1607361504921742401119644227947, -9.4868759073749036048184279934503, -0.90732195815045590947534037695732, 0.28337379730771788954868384280417, 0.7530344836882586490034441339958, 0.0026224379299554412443840067936662, 0.13802854935031913519161150816217, 0.43611262358436253538940263752011, 0.0014636564605341971772450859745618, 0.00098668487221110091206499603799784, 0.039128635683147956758620722439446, 0.00054857270197659132194428766027272, 0.083018053748400544300523051788332, 0.0016498846481199655814031679312848 
 suboptimal , 0.30491, -1.3753578611475143489428774046246, -0.02376046143755518660900527549984, -1.1214810396041612339246285046102, -0.19020274675882800630155600174476, -0.00010277941724750088629911776161308, 4.6206360552670187047397121204995, 0.53130525536013761822573542303871, -5.0281047183580893644716525159311, 0.84866391882038749727712456660811, 0.027499488910545100139870555722155, -0.89014910817806502940641166787827, -1.6131952685807418035324189986568, -1.5786943814823108933609319137759, -7.75234848780866796832261789163e-06, -0.075983908407172853771704978953494, -0.075908160784009345856127026763716, -9.1599160711392233480410141055472, 9.9867829548798336958270738250576, 0.00028672766376906420274922604463086, 9.9999999944201487522832394461147, -9.8271536058245274602995777968317, -1.0032228033040879733306383059244, 0.070288770341884035386392781674658, 0.18070051893304744927704064139107, 0.00042306053097815267318576593069679, 0.025689986933590307216501713583057, 0.61215013227616499325023369237897, 0.0017267426211551170026764490117444, 1.9728401762688076992446895019384, 0.020393815769118171093987612607634, 0.90442375976181543784093719295925, 1.8643880447054190785394212070969, 0.0032379310989374093625314809941074 
 suboptimal , 0.24888, -0.65829661090499091979921786332852, -0.01523102728494135638115380970703, -0.83381357687721757709908843025914, -0.073767804648108267762118828159146, -5.9252362140768762737482594493699e-05, -3.644061446326368525205907644704, 0.25279614448152049055451584536058, 3.3845815452349676810683831718052, 0.98386048954274463174130005427287, 0.02282326706713611041976719207014, -0.499665670118993487935910025044, -0.1614130064221090676834791111105, -0.19433747943106247091371585611341, -6.1041872206837557339811906054194e-05, -0.0012510498969171312318854338840879, -4.1375391270469474847004676121287, 1.9746778785024179381224485041457, -0.97546603823484934192578066358692, 1.3198469804749080443390454875363e-05, 0.00082762323725927471398944312852564, -5.2661974632620014817596665324118e-05, -0.12895222716621745906451224072953, 0.025419612515883580061704094532615, 0.069323995222577178276779363841342, 0.00023196396257777471879707453794595, 0.012072278366705576149731093948958, 0.37777226382821810224399428079778, 0.00020015663472717606431207360007107, 1.1845492075563635037127596660866, 0.013897972132109841919556103562172, 1.7892071103869844339584460612969, 1.5551232952479936422207629220793, 0.0026904943423477064787241452847866 
 suboptimal , 0.39967, -0.44722117433360658589336367185751, -0.021199202348736394252437520435706, -0.035306549592569555495735755812348, -8.0630852447767314365029145406538e-05, -0.37473323947485748242058889445616, 9.9086325636931054106071314890869, 0.1166387253018951880578768509622, 0.78931229393689461559802111878525, 0.027761865244913749156685511820797, -9.8423454481768093415894327335991, -0.77343907740127271210894832620397, -0.0033266430219729618660007286479185, -1.0555616939333050119387280574301, -1.3335009976868825720686118074809, -0.16469366030608320605743699616141, -6.8253203136153838340161037478993e-05, -0.00066591216226898064522998765824013, -1.6995297281771089004109853703994, 1.4208417967312942931101815702277, 1.2788828613457963179200760350795, 0.00047098226228725614816994493594393, -0.31135719116352178481577084312448, 0.078239056925045527557394109408051, 0.19446981203490076861584157086327, 0.00030105458736492778093474242950833, 0.017344559676770673201096073512417, 0.54262616082460635169582019443624, 5.5730711557298885097059409909903e-05, 0.045014713838743614093829137345892, 0.01807412564067889526597809890518, 0.52058873517736981018089181816322, 1.2798580925247093897922923133592, 0.0031353240539320243081278238861387 
 suboptimal , 0.16611, -1.4396870914743062908058846005588, -5.4193807183353232806346383432228e-05, -0.057907715271948601021279046108248, -0.022566486156877920560281935991043, -1.4558817613716670269496944456478, 9.9999417867911279955706049804576, 0.023855531047452992188251386096454, 0.012194468224649252299784940589689, 0.52164028696589470612821060058195, -9.5576320730291239868847696925513, -0.49448392384429951107449596747756, -1.0188802184866976308086350400117, -0.52860919327761224373318782454589, -0.00093948311814998335805837470502411, -5.2785961187686196503625335463283e-05, -0.089109843811931030432837985699734, -0.7029574787575749716950213041855, 1.5196106714397585868425721855601, 0.00061353042519293981942041238397678, 7.5551086867378532040888210186136e-06, 0.18272572178393670094820322447049, -0.10333393891131500974545076587674, 0.023595795275756562686675366080635, 0.061139877000798849293605741195279, 0.00020406138799447168501871585633012, 0.012235723502729131326183242833849, 0.57503155098403868628054169676034, 4.0753420721774513560539521229643e-14, 2.8503549144476409971105113072554, 0.018813439757909816013592418926237, 0.42649563022347847240922646960826, 0.0015442359853653116197325090297454, 0.55788353009181179675834982845117 
 suboptimal , 0.33332, -0.77564142080576115034773465595208, -0.053205047901197684290242051474706, -0.00020340852909623777103678698985334, -0.053775794235612205118624018496121, -0.056221832294535811769264910253696, 0.70451870477291034244871070768568, 8.8476142217089481789571436820552, 0.038712188953501897037412504687381, 9.4557504646158889727303176186979, -18.046595580051249640973765053786, -0.51107732316057652433016755821882, -0.50677135010982687912672872698749, -0.0011920971071874744261903655839774, -0.042423865912093620955669592831327, -0.0011900093980144800000220417501851, -0.042328050911291444091677504957261, 0.92667248150702186126892456741189, 0.10075081653855859353807744582809, 9.2177944669435749602826035697944, -0.099906684525025296617073422567046, -9.145311080464129105394022190012, -0.47356356288373940843783316267945, 0.015827516326786191663833491816149, 0.037660549884120916863672334784496, 0.0014197248588933891657454244850101, 0.078504480846331797794235285437026, 0.46043817570594136601158652410959, 0.00024062577893186722966835378034745, 0.17235855186838403008131592741847, 0.016223666097640365713061783026205, 1.7066331346384245031422982608049e-05, 0.032749568361910522118485289411183, 0.0020804948150384685798264250422562 
 suboptimal , 0.34656, -9.8737043814222911208844379871152, -0.027503853227902729655651725693133, -0.02875034020172073656596012369846, -0.011417946820570613192247222400511, -0.00014025208568299962048030182781844, -0.00017838012813687750194972803097215, -7.1043003544043861197110345528927, 7.9560921065269667451502755284309, 0.11801792084617084011011201027941, 0.03036870715938640163944484129388, -0.032935229470270416252120071476384, -9.9969486163976579717882486875169, -0.10962317998901746629591968940076, -0.00032837687800788190918555020658687, -0.00031028397155336842009459852320674, -0.10757131013858921286807657224927, 0.016639325247136217689192250190899, 9.9999999622838338098063104553148, 0.25259941889704551343243110750336, -0.25064526073306314657429538783617, -9.018593445694950361257724580355, -0.292437539303671001356121905701, 0.00016747434737958037187857684990888, 0.00050625761835245406718153393654802, 0.17381341333769398382891324672528, 9.0416164320726455372323471237905, 0.65324080315383159511810617914307, 0.0048428500288785446270534151835818, 0.026786825605082505152854110974658, 0.026120157597447908603971455931969, 1.5261654342088611359987960806655e-12, 0.25720451387103143714440989242576, 0.0022909658985430826627638367654072 
 suboptimal , 0.39277, -4.8958290949000460301476778113283, -2.5219098587742130312960853188997, -0.00011450970548561752702671628911801, -0.0089981898200664767184520087539568, -0.0018832401447671644027781479024952, -0.25167927167959036616196044633398, 0.44407302265381887185213827251573, 0.0073650820831323978929439100227228, 2.1375329264357385561368118942482, -1.3372917594930995299762344075134, 0.095550238160513889518199448502855, -1.4214691796255609634869188084849, -0.0016793262722896477260464687120134, -1.4133458018669413647216970275622, -0.12573593705283939159222938997118, -0.0016794013432469424417642356317515, -0.53316725494120986716950483241817, 8.9182921110328550184931373223662, 0.52229006781352482757796451551258, 1.0096627001860769556884633857408, -8.9170776240912470456123628537171, -0.10724791003802282285395364169744, 0.0065741834885729849569102611894778, 0.010929457027236891622501424592429, 0.011411157430408734592131025920025, 0.82434469684135458500406912207836, 0.65583279895573909357153752353042, 0.023184302701389290779498963956939, 9.5942496098953066276972256876121e-05, 4.7311800017903538062569168687332, 1.6213262740899956337869980416144, 0.40484307473369268715046587203688, 0.028442369552550403333235351510666 
 suboptimal , 0.36678, -2.2723022972518327478042010625359, -1.4560840812000483968091657516197, -0.20075979509004879264288945250883, -0.035548752813137643458141212704504, -0.00023391551706234732380465524137492, 5.4105113238382980256346854730509, -6.2319727244768747809189335384872, 1.0066949262147240062859054887667, 0.77270849226161220091313452940085, 0.042057982162240548085208047268679, -3.4496235601888711741480619821232, -2.809192947391070838136784004746, -0.17005901881899987415636132936925, -0.0020438418422728103253371845227093, -0.00078752363560472265092277099896023, -0.16887392111467722233264510123263, 0.13752045928026329635329716438719, -9.9999869727937387153815507190302, 0.0017062759903785709725276831250085, -0.0002068936380244131543765934155843, 10.860967131161119780813351098914, -0.51987096249745134990405404096236, 0.068652468210276179627626902401971, 0.17754735429071236141318479440088, 0.040262054883512046754567847983708, 2.3260540853528137716921264654957, 0.32429599817500637248812722646107, 0.66205531935555750333577407218399, 0.015882758994565589899528035289222, 0.46108919960853755881657889403868, 0.021726016483534376505515339772501, 0.10337776532732921574986306723076, 0.0013996662474795868846139113017557 
 suboptimal , 0.10508, -9.100721203916604551409363921266, -5.3324857536393626485267394077283e-05, -0.61377520622962655760801453652675, -0.092721659625712701813249339011236, -0.032908400431281251141690802342055, 1.2138050613228588551676485549069e-06, 0.025151218343681207983975056663439, -0.033544982504253487154421975446894, -0.12912695775351717974999132820813, 1.1375195081090281323810131652863, -0.0048843907779972176030902630827768, -0.20525814422912311285607245281426, -0.0013242905036878369843394986915541, -0.17169143345419560220399546324188, -0.48876435517376387585031238813826, -5.7806221197544244388803746925731e-05, -0.14418443625523566509194495210977, 0.00093500698724712308102652302821411, 1.5271743748976451815480004370329, -0.38393621553852397276784813584527, 1.1269908867239664118642394896597e-05, -0.044954629805022926214430611935313, 0.035028276178081428626764903810908, 0.092365974077941559450266595376888, 0.00022718133299524204972950902625684, 0.012840060840486347548683454533602, 0.56498856666677133020471046620514, 5.5937203030184838881487802126182e-10, 9.168459591246774564865518186707, 0.022020271886591950144529405974936, 0.13864766529404845551987079943501, 0.0032506193555883059267963552940728, 0.090365328966049304759700078193418 
 suboptimal , 0.4506, -2.0724954841916494174824947549496, -1.9104184559065202630989688259433, -1.4187523243128238075914070159822e-05, -0.094636946662081264380894651822018, -0.01501993437086039488714828138427, -0.82389939312513038593976943957387, 0.96526162110071578315029228178901, 0.018953617648616059160326940968844, 0.40522521943234596220051457748923, 0.43445893494345261265365820690931, -0.18140093512110552764760029731406, -0.36535683126600221326540918198589, -0.36148063752818637706099025308504, -0.2671427304936563329462728688668, -0.27944174229140433807216936656914, -0.0001032413299025221938703955615324, 3.7033935732468230561664768174523, -4.373582248623510082552456879057, 4.765065228425440224668818700593, -3.0955172823935543924278590566246, 0.00064072934480119414502041763626039, -0.18003070090444317497002657546545, 0.075088935777918627834104370322166, 0.088063807466096835629976169457223, 0.011330281494936731562228615644017, 0.87610925336530343088270456064492, 0.031147508313227018073021667987632, 2.8788781216414398578251621074742, 0.0076693980044647497643084399499003, 0.39177557668481577390906522850855, 2.6608178200006527772317454485704e-08, 0.29930694924366713083330182598729, 0.11992547047587832909076865917086 
 suboptimal , 0.25801, -0.11236592896666246221837326402238, -0.023527599036736367155153715202687, -0.63423004350856770905409121041885, -0.00011380567210283748112633478433153, -4.9517982363305792503638258494902, 0.42634300519037671151068025210407, 0.53042546156949654800882854033262, 0.030633339544630489026388886486529, 0.028165779113948890416407877523852, -0.015567585418452638962305556447063, -0.0027303130939448638780930878056097, -0.062938655131003856668669982354913, -0.058267960969488906408653150492682, -0.00069082009438707907451882039850943, -0.7008966101425663230983786888828, -0.060298306680458081674434112073868, 9.9999904642213710559417449985631, 9.9999959636943938079411964281462, 0.0004957791641501073636594254523402, 0.78891464166733904495032447812264, -19.789396848747255575062808929943, -0.57174614597217909839343974454096, 0.037083278629578504681507666873586, 0.095031014771549307540432494079141, 0.0005153658917071750550711883853694, 0.029793220560454334450151137048124, 0.57665067726564378514098052619374, 4.257331791869130022121225920273, 0.14621743312970708617015702657227, 0.60630923624685184591953657218255, 3.5864886884309643628652129743184e-08, 0.096500129074843579712883467891515, 0.0022675570703625633380007275974322 
 suboptimal , 0.47311, -8.9526674137502162409418815514073, -6.7067777904652654541450829128735, -0.0042973184739053954528387180289428, -0.0040712032189071482857212203043673, -0.088914833668539944300235333685123, 9.7250694323746298408650545752607, -9.9999999999999626965063725947402, 0.76549897283309864537415023733047, -0.57630702480502482565327682095813, 1.0857386195972589248981421405915, -20.095015897658498715827590785921, -0.9867036016811600029896567320975, -9.9880087032461233320645987987518, -0.10653900810986718927786398580793, -0.0017420016095883359384666189129121, -0.0017451009182670733539677332402107, 0.12613494793850832387249738530954, 0.59808509149357780287914465588983, 0.274238675535958764672983534183, -0.59044525636265254853185524552828, 0.59198654139460771261838090140373, -6.1273585426953980359598972427193, 0.023749981374889511664960650705325, 0.063470485372271831514545681329764, 0.16808319362738147195734939032263, 9.5013583134912469319033334613778, 0.49696031110263827468287445299211, 2.4614891184191005635284454911016, 0.013580500147746334821396985148567, 3.0983349680697784833682817406952, 0.68291594759513352119739693080192, 0.33538250144560349808031674001541, 0.0050593784727714415788701884935108 
 suboptimal , 0.3015, -9.1624412286402350247271897387691, -3.5683387019838175291397419641726, -0.078813131201184841168050354553998, -0.00033755703859810783085126928426689, -0.00034605271280999024561056409687865, 2.0438440839027691708906786516309, -3.0002769165416856012029711564537, 1.9009777193209165258025450384594, 2.0830876952711410154961413354613, -2.0276325819531413330309987941291, -8.1704205608601512267341604456306, -1.6655484409893794861545757157728, -1.4084742582015048473209617441171, -0.11456648847016755177197211423845, -0.0011106153533165586452108319903687, -0.0011105098230874473497903354157756, -0.82052357706903833456379970812122, 1.3165367329390038619862934865523, 0.50329704636861416489068687951658, -1.4440588992977518856264396163169, 1.4447486970591723043355614208849, -0.54534792263411313584242634533439, 0.023639496546476086030752483679862, 0.060730673449940826558179907124213, 0.027858432707120323046368071118195, 1.5949995399857375133478853967972, 0.30894509504117356746277778256626, 0.12533054681360339399631698142912, 0.00014101155234856919485145199111287, 9.950292451480001076902226486709, 1.3090547830617174085432452557143, 0.012564716081971698605213028088201, 0.12318838904389198263267246602481 
