type, OBJ, lambda1no,lambda2no,lambda3no,lambda4no,lambda5no,A1no,A2no,A3no,A4no,A5no,S1no,lambda1hi,lambda2hi,lambda3hi,lambda4hi,lambda5hi,A1hi,A2hi,A3hi,A4hi,A5hi,S1hi,k1,k2, k3, k4, k5, k6no, k9no, k10no, k6hi, k9hi, k10hi 
 suboptimal , 0.10011, -0.032187900153794656021855047356439, -0.80514961890012648471071088351891, -0.00012600649947427597103583041260322, -0.000839560194709800412110611844696, -0.80517218209850061061416681695846, 1.0063520336718900782813079786138, -9.9988516800771698456173908198252, 0.030722013835206205684125180255251, -0.0014017208185457140281332533149339, 9.9631793533886199298876817920245, -0.0038982940774374696957238484174013, -2.5743451271728048368458985351026, -2.5120737193111453144922506908188, -0.00013866403530998235417784347767167, -0.00099554367194650450652304574106211, -0.097028994733739437617003886771272, -7.1433864985148263215819497418124, 7.9060660365911772373692656401545, 1.3998065933586881866203949220662e-05, 0.00063680355544512166812015641070843, 0.23666966030226949113668410973332, -1.4940429448253584876482591425884, 0.00018855206247011001069111002514944, 0.00013095918295056229677802983601964, 0.00069421801943373915005225383012544, 0.0031005334381292519972672661054958, 0.86361407581640547981294275814435, 0.0010705745661402767208297825973773, 0.8127839302524733078314511658391, 0.025306166651521150995352016366269, 2.2686555682822756502846865979937e-14, 5.6336581968776719975267042173073, 0.13690511659765750018813434962794 
 suboptimal , 0.024917, -0.039807192337348543120789656768466, -2.5022073850126482774669511854881, -0.00012195791157734152279721456801909, -0.0020682597751561344022463995173666, -0.001000739515879911761125908853387, 0.96051490122445082331381627227529, -0.0154386758443773811771970727591, 0.033314400684473381708539108103651, 0.07125007555006389325935600709272, -0.049640701614610718839237790689367, 0.00029361808841820189819663000641015, -0.43923618509551692890013896430901, -0.080583916450498130346069558527233, -2.4823626655599460022472158016171, -0.00013722910011214581077650109808275, -0.00092352599512624401322663514335432, 1.0682302938575591877423676123726, 0.13522009154635122873955310751626, -0.20405108496748089463856956626842, 1.2242175885035345788386107468426e-05, 0.00058845738768544279730793311600223, 0.026426286417540457290842326187885, 0.00018943952753885920825722977145489, 0.00013101527817056604087973814554147, 0.00064535525588991257510407262287799, 0.0028070193813390471523905311812541, 2.4926259202920917346091300714761, 0.0016484040496998143745382980895897, 0.0022606507807711147609031065996987, 0.038192958895657845574955757683711, 2.2699031977177854463441401489769e-14, 0.087602220398710087256866074767458, 0.4199595276445711733437349266751 
 suboptimal , 0.075105, -3.5344598455119924373946105333744, -0.42542889901851488332340522902086, -1.3166413475859473021555359761869e-07, -0.039573836111999653730730841516561, -0.42468964590791419277948648414167, 4.0336666193150125638358649560189e-06, -9.9996435626561162024472650955431, 0.026654909204509556058804164990761, 0.92426369700467148060596400682698, 10.048720922780317366118651989382, -0.050041299496375479805010400013998, -3.4995901105882807335945017257473, -0.46428144047154340512406633934006, -0.0007156472686663654415861746116434, -0.013344217239314875439459839867595, -0.088075942713216420765220959765429, -0.14479172878175364247432810316241, 0.99319597323238784092325204255758, 0.00046425361736828000798829596540429, 0.0015176167259193214589818587967329, 0.14961388520607826757569114306534, 0.032391277385113902143043418391244, 0.019106966893323799883130931220876, 0.012757560028603480081765830789209, 0.065896741560488109046289650905237, 0.30939744550340847473179906046425, 3.1292606875244537434355152072385, 0.10361386893754893911978598453061, 0.77053976798317125318504849929013, 1.0954963801203112165421043461278e-06, 9.9956639097660121530585057840913e-10, 0.00069895797227793171873394539872493, 0.49595285080464807103695079604222 
 suboptimal , 0.098327, -0.040511599141895428266568757180721, -0.0010660749189328579469848712335533, -0.82983886871959100517415208742023, -0.0019173269029578760176690810368427, -0.00012298431474315908024097510065076, 0.99383817660073447974866667209426, -0.064352725469145541370430407823733, -0.048853430341144178650214513481842, 0.085773996810218147701654345382849, 0.033593982399337099509217807735695, 0.00017851804702948830959503834225899, -2.3562979103733221464267444389407, -2.4289642943595790569588643847965, -0.095263736224273781738602906443703, -0.0001383940041868263854610981988813, -0.00097639545671515074343888018759685, 6.5220418967334277127179120725486, -5.7501601985381292081456194864586, 0.22747789020912059787526970922045, 1.3466325462656162083806797580277e-05, 0.00062694527011824142254114988759284, -1.4226108912834389830237569185556, 0.00018890934778835680586499268240885, 0.00013092918488223973232792429755023, 0.00068374941034201599729391851667515, 0.0030591939764960580407093804211627, 0.82346208467313652956676151006832, 0.0017073897249493322474805934163555, 0.0021391578694464246160333864565928, 0.038895100548721840694188500719974, 3.534515095460749622318587091208e-14, 5.313227367149171875837510015117, 0.1312294942532069852436649171068 
 suboptimal , 0.030086, -0.0013772342997313725011104823536812, -0.00011295625724521706520313280019963, -0.040745640291097888485705169614448, -0.0012574026913298335696167473685136, -0.99575412852672340324744482131791, 0.45495409624600174902653293429466, 0.031509727355871493259531490593872, 0.9866817514790431342674992265529, -0.43265755811101630490256297889573, -0.040488016969900064712106768638478, 2.7017497053256900318984889963758e-05, -0.1614056246945257955260899507266, -0.0012776544261732972022904686326683, -0.00012814085843951755283934290652326, -0.0012733962690848722124764558216725, -1.0265022217074595278774040707503, 1.1814107076661140016682338682585, 0.090154029777329267036911630839313, 4.5040332686626595080046919772343e-05, -0.089149841047970468377315000907402, -0.18245993672815946640142215073865, -0.0033924712593020045492409053622396, 0.00017549976974214650908556745179112, 0.00012095722245739434384456667537222, 0.00061871845394299840575208504489524, 0.002686984228542990422311520504195, 0.98158875038795700973537350364495, 0.0015458171442674817526452546445626, 0.0019720243713284243448902177675564, 0.03924276840284941086922643194157, 3.3647535127758979639935697623183e-14, 0.0019613487675289192381511416130024, 0.16544636422026118283135076580947 
 suboptimal , 0.10025, -0.040357288926529795436426439891875, -0.92648415707087672377184617289458, -0.000122348723094564329613373465655, -0.0019702026459583969059119468170138, -0.0010344845316257668572934580453193, 0.98871050672237781320461635914398, -0.043426757202226627663232960685491, 0.033146729259805170209052249674642, 0.07736693135986599800801855053578, -0.055797410139822353758454198668915, 0.00023376452115571506613217467318577, -2.614960878924703191472644903115, -0.10668880683415234156274919996577, -0.00096182156607166205755654608822169, -2.9948474598078371755605076032225, -0.00013690344360446532229365346200467, 1.5649786191645491673085643924423, 0.323173951293980465937494273021, 0.00064195777972439482545602418284147, -0.88880703960704587895946815478965, 1.2511368791878751949298020917922e-05, -1.464996023067532515682387384004, 0.00018799898514079463568253458571888, 0.0001310871616333647332770795390644, 0.00067001205546942462117077088379347, 0.002934292319871285512067338174802, 0.92020025224079216030759198474698, 0.0016509715865381585295224020626392, 0.0021716983639988051736635643607087, 0.038782466090832468097460150602274, 3.4903942875089503375569896402754e-14, 6.3756243648702328741251221799757, 0.14952241734885923785114414386044 
 suboptimal , 0.03939, -0.010696400587342761237530375240112, -1.0717082725494500028418087822502, -0.010678971701026968021963625687931, -0.00022956208121192156869708189681489, -0.037479509266601207517766169985407, 9.9999991913427734857577888760716, -0.025977832069463739628201182085832, -9.991580824435494889712572330609, 0.042412782540882536241877431848479, 0.9751466826213021077407461234543, -0.008981286313521529701686674229677, -0.0088964431843175546810176257395142, -1.1344262175732409136941214455874, -0.18251135750735808516154179415025, -0.00043462608197582605238859509988458, -0.0088966259278612149635767636368655, 9.999999999999973354647408996243, -0.18101294244606533356822808400466, 1.1779607871153305875822070447612, 0.00025693296602679043406231018664698, -9.9972047776352646053510397905484, -0.0096685469980581223436999493969779, 0.00070460126495202506698850575261872, 0.00050130415425599181983296048770171, 0.0027362812970378436704110836075188, 0.011653838180757120773778368061357, 1.0771330781031120960022917643073, 0.0044631428942715151500508774518039, 0.022604509923033935803182714607829, 0.026680006019604202843753526508408, 3.0913271876223194673188899928617e-14, 0.018584207664077888322307074986384, 0.1814860808150080828671235622096 
 suboptimal , 0.10365, -3.8280777159180883195688238629373, -3.9846927336499664562552425195463, -0.053592902518722854154908930013335, -0.19169677762957065825233371469949, -0.00015175085003087996921716795739599, 3.3840659626230951140257730003214, -2.8827685878207356395819260796998, 1.5818237890797892664096480075386, -1.1238002656844778837097464929684, 0.04067910180232914285625156480819, -1.3368722676179622954606429630076, -0.47608880161690525500972626105067, -3.5880948473173379653644587961026, -0.013887774571005470636286815988569, -0.089651748594801017322453162705642, -0.00071826662747635295139247979534503, 0.98529082673928969349219642026583, -0.14354442682456314273053976648953, 0.0015990565656756683746153591130224, 0.15618659810812507426902584484196, 0.00046794541147271440095778416434769, 0.031940144229747689796905518733183, 0.019678792959824852049077748006312, 0.013174529512281287629837933650379, 0.068296331103001456375167776968738, 0.32302694405935455934653077747498, 3.2088674064930446938603836315451, 0.096244093530138768999293574779585, 4.4802474284486244471281679579988, 0.0013035945322199386266215359597709, 2.5029248644639531399205545958715e-13, 0.00070238651846823291213794959730876, 0.50402837029500391352598853700329 
 suboptimal , 0.086077, -0.0001590860869530727407690495756043, -2.6523032464647120498568710900145, -0.048740570072193123429826755454997, -1.4516808524206401553868772680289, -0.11782524802205909808527906079689, 0.038517388338371788547576102246239, -0.025225151107272580919271831589867, 1.5336442608603229054153871402377, 0.049004028190530103670230488432935, -0.59594052628195226528617922667763, -0.0087734420685941783002448346451274, -3.5993446313043677697862676723162, -0.0089958419460266260403447091675844, -0.00068737153212811597392112306081913, -0.12657510314498396364335519592714, -0.12792365144440315249951822806906, -0.065936870918623005644043644224439, -0.0016977467282375518359271993062976, 0.00079238866755345239295538206647507, 9.0622399793500836295834233169444, -7.9953977503707767127139049989637, 0.113090765208736065972061624052, 0.013962415631140581359637131697582, 0.009439190027984439498864865925043, 0.047918993006322851968548093282152, 0.21753178569062245339971184421302, 2.3461477706573417023605543363374, 1.5523019465168563790768985199975, 0.071656685916201515174073222169682, 0.033566598994761179253210059414414, 2.3831983420300212603934813490327e-14, 0.00064616594766764984258955450968642, 0.35138994582417931722417847595352 
 suboptimal , 0.11284, -0.42409607846246688556135495673516, -0.65190852042749980466140868884395, -0.00018725213792790168683410900740682, -0.0020991079180233264238342183460873, -0.0021717598486198788979018026168433, 2.4683522316513877292720735567855, -1.6677153128319788244482424488524, 0.068678063329406000003807264420175, -6.5834224283112234843429177999496, 6.7141074461624086211486428510398, 0.039604345437026122755952428633464, -1.6897286239047948352975936359144, -0.082375049579367434771093314793688, -0.00028938543604269042087279162345226, -0.0016306294387964214830794018595839, -1.6429847088036286795187379539129, -9.9999840501303864925830566789955, 0.1497768732076090736349271992367, 6.7820454811546183188086800441852e-05, 0.0007361324221019483566783025985103, 10.849403224045865101743402192369, -0.9404834059971989290716010145843, 0.00036223538492043989974952800103836, 0.00025187290742802680675038740076843, 0.0013255809033011687041864190561569, 0.0060479294752540753085656710652529, 0.82631931691705973186401479324559, 0.027330725732810229322566897280922, 0.0020583170068485920518874809914678, 0.31783748302717257372407289039984, 3.98279661364303690037708609616e-14, 2.1710072428310782655103139404673, 0.12533928695040130740778749895981 
 suboptimal , 0.098348, -0.832130179335154873676572151453, -0.0014406957278611277895041808960741, -0.0014328430354623316895362750145182, -0.040939472001775473186668818925682, -0.00012184959817902654005683515947567, -0.048946168639516993148497192578361, 7.8920101963856357230042704031803, -7.869838252557010527254988119239, 0.99353843065404923162731165575678, 0.033235794156842968227749679499539, -4.3146888620443135447732330156612e-05, -2.4190482640614909826126677216962, -2.3489202859677877910371535108425, -0.00014054270935335576894580078555208, -0.095234949989193254382691122827964, -0.00098793143969941950473245828590052, -5.9511588021214985033680022752378, 6.7234031985567037636997156369034, 1.3994110080061697581085659869427e-05, 0.22711090194815911069703417979326, 0.00063070750655555563035647992364829, -1.4182273148558559583420901617501, 0.00019148632016117726251970554418591, 0.00013281424308617898605300311487554, 0.00069404704816294719976060845212373, 0.0031048512763571585633404215087694, 0.82116710335991083269391310750507, 0.0017509502828655135967667044738505, 0.0020933477615762050537406846473232, 0.039259536387722206163264360156973, 4.4283853946557963620109245993766e-14, 5.294990321651586562268221314298, 0.13088826958536534106336546301463 
 suboptimal , 0.036849, -3.7800547199897733818829692609143, -0.051799108934383435165482723050445, -0.00015664249514648842195353728445895, -0.20124176204513433141585210250923, -3.7558240998311691605238138436107, -2.1709955894651282726215413276805, 1.4031469310644080206174066915992, 0.041065420983027831058898016181047, -0.46011302339097026603553786117118, 2.1868962608086626175918354419991, 0.01279020710274814121021336177364, -3.6173296825498653106478741392493, -0.089948432037318420961824472215085, -0.013986545406750990061528483465736, -0.00071870121771239994963587083276479, -0.47912108590341961900094247539528, -0.14306557508826009406099899479159, 0.15748538392283292774997960350447, 0.0016148529837762711208054566824899, 0.00046856015773749670229320063441492, 0.98349677802391333170106690886314, 0.032112820726505231228031789214583, 0.019784284803207236036470817452937, 0.013242095087224467833686425422002, 0.068715418173010897606722835462278, 0.32604180781383068632450772383891, 3.2351342130898421700635481101926, 4.1138879085893123033201845828444, 0.0973425148923621058605348821402, 0.057668453650978931945836336581124, 2.2344696558129947856225175862367e-14, 0.00070294852587204762796313506356682, 0.50657818768970319656119727369514 
 suboptimal , 0.042951, -1.5105563222063849160292647866299, -0.039447830350249950270846710509431, -0.66786962846515673941638624455663, -0.00014940893399387216887094775863432, -1.5164460348344483975324692437425, 6.0123760426727175243399869941641, 0.94625325842905161355389509481029, -0.014208125930375358619839332163792, 0.036092916991690801586933901035081, -5.9805140921630846051471053215209, -0.040749616234055707764127873815596, -0.00073633380367722170867922359960289, -0.50089563381017332410749531845795, -3.5364296412766793586968105955748, -0.096145308341464175150292703619925, -0.016780686645968264508743672536184, 0.0004888715713844612184915683350539, 0.96094218777684559107399309141329, -0.14677774424504397288160362222698, 0.18332055859023979604849330371508, 0.0020261263065741441646849807511899, 0.020077647832175877368188210425615, 0.022646217403474708240729285080306, 0.015901938054957109186515751275692, 0.080556832096933331244237308510492, 0.36284994624204258695243652255158, 3.1614049627550704357759059348609, 1.0098360251929534570081159472466, 0.13601458794236034877123131536791, 0.012238605150166489976548689355695, 2.3373116307898030935287372593679e-14, 0.0007265758923610805657122835299333, 0.50255550273610427591819416193175 
 suboptimal , 0.043947, -1.1949247193104550746056702337228, -1.1952280495638143431591515764012, -0.021653915049529928044114157614786, -0.00024265397035712116171474184156409, -0.018392861290439443261446328392594, -1.2310958617711487139700921034091, 1.2096294802784384181393306789687, 3.3171682521935439424964897625614, 0.050754078700819715841419110802235, -2.3464559494016534735294499114389, -0.0034001637521699976107747431797179, -0.19945849022363104641186737353564, -1.3193648942723528172393798740814, -0.00069100708899758132418983391787037, -0.012307291882463650481427386296218, -0.012305596923532877151608033727825, 1.1657089519894769935604017518926, -0.17170343869577781026336538161559, 0.00044620268820308776024086139244673, 9.9999989960708344227668931125663, -9.9944507120527372734386517549865, -0.0060565912265087562538212750951061, 0.0011068965608864922076093328939805, 0.00079383289025914197112321346594399, 0.0042025448907065362028068200572761, 0.01773092876837653250610138400134, 1.2262188255395878311304613816901, 0.0061934923938031160792205831455703, 1.2181524289056928633812049156404, 0.023730030584772597579412689583478, 3.0904362581993463991003926770389e-14, 0.023477716938879164554343503823475, 0.20727198960330323052048129284231 
 suboptimal , 0.037163, -3.334230387219407010235272537102, -9.999999999996807886759597749915, -0.20401374292512897135054572572699, -0.00015631655548683135001537813923989, -0.051061599155916764791740547480003, 0.021783715812615261908646857591521, -0.0065991219757617226165935520043604, -0.38198594379467137871486670519516, 0.041141602820839326404289693073224, 1.3256597471369784280170733836712, 0.003592936947878780373777374279598, -0.09364870568848404630557524797041, -0.013632164747472915594661557747713, -3.5124190713435257116259435861139, -0.86689641667204186958883838087786, -0.00071705850994398961407993997596577, 0.18730623821332248457594005230931, 0.0015919347149886259578516201074194, -0.30551970047592474921671623633301, 1.1161556826850937973460986540886, 0.00046584486251988188598716078558937, 0.087958838524573798589578643714049, 0.019828292390564612734937810500924, 0.012951660601966761415804185730849, 0.069647085796288837888923239916039, 0.32664055595903079831643367469951, 3.2324394609409119460963211167837, 9.7047787458184870956756640225649, 0.096668033155889940277738503482396, 0.13391770387067045144924293254007, 0.00052869678070974874227461182130128, 0.0006992490698479962964520528778678, 0.89257641745421245627056805460597 
 suboptimal , 0.0314, -0.0017775024847247714206155411176269, -0.96839530524153949464505330979591, -0.0017564813236910054809053471913671, -0.00013780604368837963001788449179941, -0.041344937681017455977094954278073, 4.0826285664211354742292314767838, -0.042039188547415638763649070597239, -4.0582520420029162266928324243054, 0.03578637465559214581034552793426, 0.9818762894736043911336764722364, -1.8631254395759522246578399062855e-05, -0.15698321291837236124422361172037, -1.0377563156284270728946239614743, -0.15702252461505580849454588587832, -0.0001624142784266111602751309073156, -0.0012106769275948199050818576694155, 4.7490494050470255515961071068887, -0.16542092000695146625233178383496, -3.5844735459894332407770889403764, 2.0087633205493419375061922571568e-05, 0.00082497331615382859821422600887786, -0.011012345869624131158848179268261, 0.00022797462120614594050134471547864, 0.00015860583192152602895023949525211, 0.00082555789394887194206085201386713, 0.0035858483396147000643594537905301, 0.95588809512415173763599796075141, 0.0020486272962435413298731834430555, 0.0025741976047750844691641702866036, 0.03949804736226405349475143680138, 2.2588862658539545040999697875886e-14, 0.17631675590664130925944164118846, 0.15992492198041011186582238678966 
