type, OBJ, lambda1no,lambda2no,lambda3no,lambda4no,lambda5no,A1no,A2no,A3no,A4no,A5no,S1no,lambda1hi,lambda2hi,lambda3hi,lambda4hi,lambda5hi,A1hi,A2hi,A3hi,A4hi,A5hi,S1hi,k1,k2, k3, k4, k5, k6no, k7no, k8no, k10no, k6hi, k7hi, k8hi, k10hi 
 suboptimal , 0.39403, -0.00036641195954762042314920011953916, -0.12954511165001228456539195121877, -5.0870837478321201516242439089055e-05, -0.059743961100253185902975161525319, -0.07221059739870396010363862160375, 0.016350256183398075016111050672407, 2.7380957382612618467021547985496, 0.016360428520489023185291443951428, 9.999787402944875225330179091543, -11.770593825910024676772991369944, -0.10217903902546676686569071534905, -0.044577067629828798223101671283075, -4.1298686050605057928919450205285, -7.5520428101536569640006568704393e-05, -6.017159351647674635048257396619e-05, -0.13141867937686252387763374827045, 0.016713373023086914442858486040677, 0.65834155252523074430826000025263, 0.0036485561790399315997002194222887, -0.0032886273279611718048376367562469, 0.32458514560060353071335725871904, -2.7622657711790710166610551823396, 0.040358203179476720423579649832391, 0.059759677860679989713776905091436, 0.00082951014393207198136664937138107, 0.046550048482347068656839184086493, 0.0090001646449197753030446733646386, 0.093488113657343066553728760936792, 0.010845695325154003363365973200416, 0.00065394872854870336135318931169991, 0.0029883313939291396288400193270718, 3.7353505883023077061011463229079, 0.00039101127775123333636317357608903, 0.0069600050635354781050634365158203, 0.85947364616988486396564894675976 
 suboptimal , 0.16713, -0.78002948964748042293138041713974, -0.048507452042210505438468715055933, -0.98648819512269636522461269123596, -0.00024524583881908878797012407702027, -0.73051632118849618713340987596894, 5.1880572694414883727631604415365, 1.0982285261959847666446421499131, -0.90052210972167789915232560815639, 0.048812290580637442138911552547142, -4.4345759764964336469006411789451, 0.027762656347146474900000612251461, -0.00063702210736226111756352885606702, -0.087392209592398559236947619410785, -0.00063774289368286280008796262919191, -1.8839421775549292092932773812208, -2.075740881593445941177833447, -0.043239651755869627780537456374077, 0.2020981806022695281832568525715, 0.043770986020060437260426056127471, 7.4632778705973930044592634658329, -6.665907385463853529472544323653, -0.24134966688640169252266787225381, 0.015995182361290972983258740214296, 0.050023433987570212200246544398397, 0.0079222860901090371571475756695691, 0.44999859522071677941923439902894, 0.90327275734780232419041112734703, 2.0082041666099324580932233754588e-07, 0.77403493403233969427645888572442, 0.651960969732996886705223005265, 0.087885451069468309426291341424076, 0.45493932045152751797445489501115, 0.00046318455495151226357711249370652, 0.00014795301566609446388030069119424, 2.5680831941505650739543398231035 
 suboptimal , 0.098969, -9.999999999999976907361087796744, -0.00012719619396412676273072639432371, -0.049831399941569494427273667724876, -0.049668400345755932268065890866637, -0.018800135286120858713054815325449, -0.0018284445958775489421421767133324, 0.030007547386462697647235842168811, -9.2346628252842624107188385096379, 9.9999995100840362027838637004606, 0.20648421240964154321773094125092, -0.022109104566724605694938432520757, -0.20473923059670215418570649035246, -0.00015535346669811220493388759233966, -0.029923987260373468427543386383149, -0.029927354889540146165582967796581, -9.9939601945929812387703350395896, 0.99968784567384016970237325949711, 0.00028355606217813006993816449252677, -2.0233380193684795678166210564086, 2.0370024102402677357304128236137, -0.013635792607806340726028793142177, -0.068815548794509684427112006233074, 0.012167588902441798387465965447518, 0.030691167866221818333327675532018, 0.00053307613887151970161193403896505, 0.028671253891424768045492754708903, 9.9794779494857124291229411028326, 0.0017822464788539377558707066384613, 0.052517664348748487046503186093105, 0.3599670152659806832140532151243, 0.018231001184444491081126926701472, 0.067316737714166685613292884227121, 0.031841851539680728067072124076731, 3.1425693079807231485376576068139e-14, 0.13111976531444799465297990082036 
 suboptimal , 0.35059, -2.9210946062653557753208133362932, -2.5430901391788145460282066778746, -0.00013839388230877156362244595477762, -0.029878885894440442710928707015228, -0.029726677032111962356575318722207, 5.9479087393287484175630197569262, -5.7621403498370789009186410112306, 0.031659196650001941719665410346352, 9.9999991802038543653452506987378, -9.2174267663455253796200850047171, -2.7455515801153858035377197666094, -4.098732780539569908739849779522, -0.98125662434362359576311973796692, -0.024704670149613146279410358374662, -0.0001498482052596159235392098141304, -0.024629791919734748267822865841481, 0.37690718968188158255472330893099, 0.59414167309357379664902509830426, 2.056392669584837129548304801574, 0.00029535307860140803211043691867133, -2.0277368854388937435828665911686, -2.1287071153938201817368280899245, 0.013722288080274945565317779028192, 0.032609876043446020532634577193676, 0.00056744322764507373890729979848402, 0.03058823256150714625656306111523, 2.4821777655465990797267750167521, 0.078665826470767641342973774953862, 2.7671904568742600183384183765156, 0.075714220483631911040589557160274, 0.01790324278274570482527572323761, 7.3877354018783079419002268045658e-07, 1.4524212847868329667733178212075, 1.2159328179864186524983776417487e-12, 0.012441209767305606154197405999184 
 suboptimal , 0.31004, -1.0125125671303909502540818721172, -0.73512107924040459572267991461558, -5.5168329072218141894464599195302e-05, -0.021395025721217326986067774896583, -0.51420349188655622985066884211847, -1.1684147914832134773632787982933, 5.0361308695656878953172963520046, 0.022734799998168325751990437311179, 0.58176394810131459855995217367308, -3.4722148261819576475772919366136, -0.7461544207044545906626353826141, -1.0488405854344333700822744503967, -0.10683701302140649613825473807083, -0.17531166460791741679159372324648, -0.11810965821908592232603041338734, -2.8252488391657824471064203164516e-06, 0.12552315481119696860545786876173, 2.827884643657166297003868749016, 1.9613892083577788572057443161611, -3.9150864515233507745506358332932, 0.0002894446972083741798087430652231, -0.31522141286655297465202352213964, 0.16473325635309549186402477971569, 0.43067868536222342346064806406503, 0.00022323473152842089823125193426279, 0.012355987299937780041214629989099, 0.50968190955834591360229524070746, 2.3186226214309168053200975146613e-14, 1.2800994236687337490820937091485, 2.4010541582418625814583996514728e-14, 0.01886698366544077229423059804958, 2.4030433236086202779237087207147e-14, 0.18298499813238672251358707399049, 2.2430442403038352646264107440903e-14, 0.001909368888424322870459026724177 
 suboptimal , 0.10578, -9.999999946222745350610239256639, -0.026741508824240096953150924719012, -0.00015986721040755667248151050685578, -0.97537727014198893904506348917494, -0.013935491465015718143272138718203, -0.031910669160579982484016170474206, 0.7623080598621504444523111487797, 0.034690356736528593639690143390908, 0.30699920569174871110007529750874, -0.07208695312984780834142384264851, 0.00028039626628225907713221065620246, -2.6701932780118302623861836764263, -0.00021101057506616873013678692405648, -0.18496661934698963025702767026814, -0.013744030945830119916362122012288, -0.013742313512304614453451989675159, -0.031822717559284514898809703709048, 0.00021159666846089076447899601784997, 1.0279237164568233442452083181706, -9.9995537991227969598639901960269, 10.003241203556797245255438610911, -0.10519231281272028999396184190118, 0.0072909341467835616507064955271744, 0.018142910307791658419684921454973, 0.00078398935026473292632387401823735, 0.0409649436929984192556908340066, 2.8409638449795671100162053335225, 2.1402847381085159383928839815781, 0.040571929539451268009742079811986, 4.9592266566109932668382498377468, 0.9477605260700682210384115933266, 0.069630344530164409166950179042033, 0.016450169724681315552849980576866, 8.0299034872561907139295557141992e-11, 0.070328980130824836347613882026053 
 suboptimal , 0.44396, -1.3798867116177713221247813635273, -0.0038436530736229300615758308623526, -0.00019458961635604354509752889068608, -0.081632909749474596994289754547935, -0.094584092517590395710058714939805, 0.56963106097983484676916532407631, 0.038724790856531680904861758563129, 0.035424513943198294996239638976476, 9.8396405513537548159774814848788, -9.4834209171333192500696895876899, -0.69243979716132697532771089754533, -0.0800919695272725162826787936865, -0.079280934665330343724676254169026, -4.4285670881215137822256577848634e-05, -5.866641346209083531437408765008e-05, -0.98050265799471336691794931539334, 5.6577428792192332451804759330116, -5.3706576664607093007930416206364, -0.13365817944579050369213746307651, 0.13491716728489186460926418931194, 0.71165579940237466693986334576039, -0.72513140956659727365263279352803, 0.00032625333810879528304710328612259, 0.00096685378040514159941193339520282, 0.0079255162310656306762224332373989, 0.3687137973010388702910233860166, 0.803160026085036893306323690922, 0.032696732030518885214753765922069, 0.16104793530048205907334590847313, 0.025907468936968557765565535078167, 0.021840172145542156162401070673695, 0.11423056887752201793428952214526, 0.029556527128944961452239326149538, 0.012801823233542777499827103326879, 0.00018897674289967866497266801850685 
 suboptimal , 0.37965, -0.60819661121971169137623292044736, -8.755759685135803887731653638582e-05, -0.60534392038447781825283300349838, -0.0017410709621453416412473202967703, -0.025069393592747884341731534618702, -2.9017153028260405100979824055685, 0.032812080494372432293292973781718, 2.8886477453835901485490467166528, -0.25711147331227740542303195070417, 1.2373669502603554803954466478899, -0.014387199618540340295691493111008, -0.40279306808329490285913720981625, -0.082618196339498961577874069917016, -5.8243273098070990484442788215347e-05, -0.90398782618884787609658815199509, -0.0015732128312417770644310310856895, 1.5091865276245051141756903234636, 0.1330522499254459256601279548704, 2.4128622441215879140851210959973e-05, -0.64307680863880389843245666270377, 0.00081390246641166452690185906249098, -0.037550084212880814604762491626389, 0.1036564886771031701595546792305, 0.27969366915213389468419791228371, 0.0071294634328075206716746059498746, 0.39644987787078223018255584975122, 0.51794607019411464943203782240744, 7.4525016592826080459935345068345e-05, 0.00013841416285585066495156247867726, 4.2688624832072266090068386615655e-08, 0.027182205193276007260116955421836, 0.067721768179689653677222338501451, 0.0034197980232543953062196440129128, 0.028613787615670085995311922033579, 0.0020367407986085408339027580382208 
 suboptimal , 0.42163, -0.51689476287004931798207962856395, -0.0019994312652474653495271450509563, -0.0001924942305786620162007943823923, -0.0349059187335597348456062150035, -0.3814348195298641330808209204406, -0.97101052178846802842571150904405, 0.089204693964534731431825775871403, -0.0011769638777853585597660268646791, 0.53778593289898135587634442345006, 1.3451968588027374273963232553797, -0.030144711830576098599010492762318, -1.1835759449636862328247843834106, -0.068829725821198187163396653431846, -0.07215765614092969904014296389505, -0.001919752476456161463871930017433, -9.187742714205879865450171672947e-05, 0.8066971179228762389712414915266, -0.87518497155410668320030254108133, 1.0663473098600533273128121436457, 0.003288321632589526633677623479457, -0.0011477778614125207397311800860962, -0.97149989183055607266936704036198, 0.0051353278327242067244351453325635, 0.0089553114019131560552544613074133, 0.00039937328757117256279596251289377, 0.022210901651508723614325546691362, 0.28595666444620743140703211793152, 0.37799303359896269105533406218456, 0.016190865218395914665316936975614, 0.0001929756038920617245129712769014, 0.19903890275610341964451777130307, 0.55479922085677269016912305232836, 0.11393961041002592660120740220009, 0.0011683254288932731160960409866334, 0.011451345425258347560104610352028 
 suboptimal , 0.34024, -1.1851243305584655551854211807949, -1.4185035637389453722079224462504, -0.024621477951827071273260827410923, -0.078724109860867766408354384566337, -0.00016539587169847833080828236607118, -2.1704804001286301939899203716777, 1.9856091260626853589599249971798, 0.40921868278426182241602759859234, 0.74201616928030400544002986862324, 0.033636422001378951662786676024552, -0.31280018484972771375396405346692, -0.0009461319030294299990344053519209, -1.2433290518468140817276434972882, -0.038716098211175220544788544430048, -1.4368679935115618029328743432416, -0.03931678786315071644219543145482, 0.0010153741105277023192010599217383, 1.9160009193467306687352902372368, -3.4076335815638789661363716732012, -1.0779131337904650500547631963855, 3.5685304218970856915404965548078, -0.84177456250697058059984101419104, 0.026448900590179846847860289926757, 0.064579142799236960437170296245313, 0.023882254430110255033481436726106, 1.2863170269625712194283551070839, 0.97924642526844896117665939527797, 0.033442778068120244949756880714631, 0.54159686974552356808487729722401, 0.033937118792580045489870599340065, 0.0016797217273670974474475414695007, 0.0013627536458849548624272518537737, 0.65055645751335910986767885333393, 7.1988797153154361033351726906204e-05, 0.0039886398693807049997683833453266 
 suboptimal , 0.27618, -0.050242588970103085888041505313595, -2.9517939025596566793296915420797, -0.00013983561525217612928409516293016, -0.0082334751600353067030324538677633, -3.3168502170315337096440089226235, 0.93161460277487795345052745688008, -9.999916223255883807041755062528, 0.026462368144491904553561312241072, 0.09200326143364354058995502327889, 9.9498359909028710745815260452218, -3.5319918684551936394200311042368, -0.044580596015118538477661758179238, -0.00018061079968435399430159993272582, -1.9416992212208159518382899477729, -0.0012029074184521707218537001082836, -1.8795539431983656619706835044781, 0.053486669986142779120719126240147, 2.9335617911897202960899710966203e-05, -9.7279687306500299825984257040545, 0.00059549808143335883174607214840535, 10.673857226964543087888159789145, -1.1756863209682002491263119736686, 0.00017749814800112589507213867179303, 0.00059560347432012603237361236807601, 0.039916190855728381214895250650443, 1.7653519406101307875900374710909, 1.8579055465443150563231711203116, 1.6605859778968758470006628069626e-06, 2.5531760853301399549764028051868, 0.05211288686373397732731760356728, 0.017966281036910933255335010017006, 1.0121316208319879326182899603737, 0.052706874338054848783130523770524, 0.068616508753341381998680503784271, 0.050390577369074436575591136033836 
 suboptimal , 0.20617, -9.9999946648151052386310766451061, -1.370368739330859231273507248261, -0.98354597428637502432025030429941, -0.027519964022792029606501174043842, -0.00020610586790728392995140916266195, 0.50406595138146614853980054249405, -8.1689041590489619437676083180122, 8.0063587218010923152178293094039, 0.62204773448539019131686700347927, 0.036431751381012733581599150056718, -1.7379940599703802561748489097226, -4.4860435660244757372083768132143, -0.052682791034229091431395630706902, -0.38894441099828552799166914155649, -0.00041226616674322225661666885265788, -4.5227481274375209707727663044352, 2.0540398517992071170112922118278, 0.055787277150615113829879021523084, 0.94592454597788044878825530759059, 0.00038112541937104316234347090031065, -2.0561328003470737968427783926018, -0.2859927409629055006234921165742, 0.23486559249077848532394341418694, 0.57585433401215391224781114942743, 0.0013447325816610589035299261340128, 0.072231078758903763392673624821327, 9.2189924241518408365436698659323, 0.0017693335793628887139122829452731, 1.7301144137112265397604460304137, 0.32781400663064191869366936771257, 0.017473721355279588085540609654345, 0.42315768302585587967712399404263, 0.84138764653950581795527341455454, 2.221411007274979631872885784584e-14, 0.063311259559597030111000037777558 
 suboptimal , 0.31352, -1.4659895220457490605525663340813, -1.019022456003233489951753654168, -0.00022220644397865377478798465382681, -0.055903648758514411232223295655785, -0.058517833624424780980533000729338, 2.638182097240080015154717330006, -2.7835097293481148028604366118088, 0.042791442361756720780263663073129, 9.9996608764246133205233491025865, -8.8971246866783353368646203307435, -1.0694749668167600198387390264543, -1.3332922529593911331602384962025, -0.0060546799239938808509520207223886, -0.00051196085736913347734311496850523, -0.10726322395948650889607733915909, -0.10785321654445097216967752729033, 0.54250312852041793210133846514509, 0.0015877665443566602292840839183441, 0.00027212880904316997642683473301872, -9.8897724343644277666953712468967, 10.345409410490610468968952773139, -0.77830177705508152286029144306667, 0.033042318320577281076655395963826, 0.082225816571293006140841441720113, 0.0017233929850018179803089468649091, 0.092583598635667910259350321666716, 1.252622258342830141586432546319, 4.1191294366367160745137990240927e-06, 1.005387238789081427725591311173, 0.030554901228656141526363043681158, 0.017623003742589359726933295746676, 0.0034993830858613757424369072879244, 0.10385383290023064706275590651785, 2.3931074240144585167427634941895e-05, 0.0057893990015580373137416003714861 
 suboptimal , 0.44138, -0.85019358681491341567237896015286, -0.0038658974074940967088909182791667, -0.0035383562783376332032403421834488, -0.059197094600105554240698779722152, -0.87050923078973108104605671542231, 9.8163580353048782711766762076877, 0.41498525364760774358785511140013, -0.25913950109794570142440761628677, 0.63694507468599381727614172632457, -9.6091488625405325763040309539065, -0.019344522997879920467312331311405, -3.6275671631190178345605090726167, -2.9082674918607525071934105653781, -0.00096195946078997808352528675612803, -0.020310184512818980212545127983503, -0.038805416768615479117254807306381, 5.0646908836142836562999036686961, -4.199052441572087346344233083073, 0.00077723014191479410876089994886229, -0.12652433239727653435657828140393, 0.26010866021316542129326876420237, -6.1680632683970300078613036021125, 0.016835634484285579015594436214087, 0.041402400751724771632567012602522, 0.015245050213795220683810072159758, 0.78420912552635002601419955681195, 1.1037169636470529621163905176218, 0.07830319047600931003927371421014, 0.0096398223551482729171135943602167, 0.21569700052813844948218502395321, 0.16319446234788934080306432861107, 4.9740705512294232093495338631328, 0.098106678861116014545018515491392, 0.00019064544967286952575381830943257, 0.28623957303902014537300146912457 
