type, OBJ, lambda1no,lambda2no,lambda3no,lambda4no,lambda5no,A1no,A2no,A3no,A4no,A5no,S1no,lambda1hi,lambda2hi,lambda3hi,lambda4hi,lambda5hi,A1hi,A2hi,A3hi,A4hi,A5hi,S1hi,k1,k2, k3, k4, k5, k6no, k9no, k10no, k6hi, k9hi, k10hi 
 suboptimal , 0.25238, -0.041637835166329531522144691280118, -4.2674246673906734983461319643538, -0.01526390346895187613562860917682, -0.00038902261278424087433472355890274, -0.00038748980867210776855846798838456, 0.87451584754634215101987138041295, -0.0027221861273314922752275535344779, 0.083868296606952261185163877144078, 1.9079255591795836188850898906821, -1.8635875172055464954468106952845, -0.026096485080532572792266776673387, -3.7333664822464958099601517460542, -0.0087658051308307314425372069877085, -0.00023605745535672465070485548377377, -0.10822317720041459143676121357203, -0.00056670246397520090703842088331044, 0.72628848302011239645992191071855, 0.0017304666198677532123334499303269, -9.2869639453928320201731017036195e-06, 0.27163781239302997594364796896116, 0.00035252493093523851186432693793904, -2.7409139525715500163016713486286, 0.00060785222160722170246099915758009, 0.0015533164834787345932182178742664, 0.041869116787809156077226901970789, 2.8956542451368054713611854822375, 0.71770262683975238893197001743829, 0.00078552680188158125092201533590242, 0.00032259649916081660232097805263152, 0.069966217779169850854437129328289, 0.013364684429988827468749335025677, 0.00028788209242183900038458688186438, 0.089419112930962274532475930755027 
 suboptimal , 0.39484, -0.0072559819196008250655194338207821, -0.087937605000255186782354144270357, -0.00016285605984585357452858189741818, -8.7272113263873407618120836559683, -0.097590741975969397259405013755895, 0.097940064592810668897548964650923, 9.9999857181722759946751466486603, 0.023435398953133769472945147072096, 0.019435630017546480508006112586372, -9.1407968117357683013324276544154, -0.15765096934318756360937641147757, -7.4581978654557321561924254638143, -0.0035154383486975275194263979017251, -0.079477805916366175975618091342767, -8.7933224062462319621643822009638e-06, -3.7035663307618489348271850758465, -0.80582529083657450375000053099939, 0.0012513877849537752284803104885214, 0.1561160148403578362685806268928, 7.0472103003172532030562447147304e-05, 1.6483874161082596732086358315428, -0.10731982842669740563223967910744, 0.0030700767526545174115892855581933, 0.0047046346426847024044248790630718, 0.076824847285315842060349211806169, 5.7525387447169826771187217673287, 2.270580038271770018099005028489, 0.081894353287877377778336551727989, 0.088002779597652430743082163644431, 0.00209260618221022596727176612319, 3.9475523156660452528399218863342, 0.033964314010730578541341628806549, 0.0037246165747761303746465877395622 
 suboptimal , 0.32299, -0.76000407996188212855770416354062, -0.64705246670722138535580825191573, -3.6110029176229545744194332490551e-05, -0.6899504338221725818769414217968, -0.034771207458791607292081238256287, -0.32579288029837077944605994161975, -1.7851610353757028093468761653639, 0.024834688516032110000564259166822, 1.9212398829290173729589241702342, 1.1648793442290243937975446897326, 0.03663132083144946676833697551956, -1.3475409859677338619832198673976, -1.3793734559335899536591796277207, -0.15505112239537990892479513149738, -2.593799933499914736720511065915e-05, -0.0029903976083251156484199562157755, 1.5780274382934702526171122372034, -1.2939137386576962107653798739193, 0.71407316265005438271629145674524, -4.3760437102434274884941718501696e-07, 0.0018135753185425998457169782795972, -0.45238965335115605137517036382633, 9.7077931643363833571873378058825e-05, 0.16977850025866253469430944278429, 0.14025955646061186166129175489914, 0.013930250076438803127909515922056, 0.53366846589704541869991771818604, 1.0696712212709908739762497409398e-05, 2.1108459903975571592127380426973, 0.027326861434520791777069703698544, 6.3077739674409641276415312751563e-08, 2.1594507130471960465456504607573, 0.0013962854939212369573264815869607 
 suboptimal , 0.19524, -0.071461330570818062946081283826061, -0.85439831174011771075527121865889, -0.091781114404263841599629358825041, -0.0087415063952350283149606013921584, -0.00012127380909131331844334755754033, 2.1423214441124884821476825891295, -0.0035931465384461862624942973809539, -1.2892870501982427455800461757462, 0.12496532109286986877982883470395, 0.02559343153133061821158378279506, -0.03278644928265625480001688174525, -0.57393940662283571274571158937761, -0.0009624229988245590816306473946895, -0.00096259980729029577355138069805207, -0.6394406380396421285539076961868, -0.087286667474493720431105714396836, 2.3761015627125852134327033127192, 0.41303005387596980479969488442293, -0.41241684007436213432740146345168, -1.5433156881777045921211310997023, 0.166600911663511652704983134754, -0.39142210826351048202909055362397, 0.024095981241096318947736421023365, 0.063603835752492010602310301692341, 0.0092097566085115704914709766626402, 0.52686051747814877099784780511982, 0.30534249823019621317143901251256, 0.064578960872285595673503166835872, 0.011034753807351067519948450978973, 0.0083477683134958423349925027423524, 3.357337243592834846684855309995e-05, 0.42239012255334701384512641197944, 0.0010296624903570667820817963189484 
 suboptimal , 0.2307, -6.0386345101141447599957245984115, -3.4623072140846193889274218236096, -0.0098536406898061135867239457297728, -0.0091183423819605636390095426691005, -0.0001298829716944453933902270392764, 9.9999998640331018151528041926213, -9.4493473384647526103208292624913, 3.3231207322751026289608944352949, -2.9101778785918726022430291777709, 0.036404620748420768450159812346101, -27.676014389444834051801080931909, -0.051136313292035003030822082337181, -0.0013550379593828580041675602174678, -0.24421761863945495862893153571349, -6.6524781064917757171799268800516e-06, -1.950549302153138153670397514361, 0.036925130525764113254005849285022, 0.00071234508668875206726517346211836, 1.0326500216500391626794908006559, 1.4534332620714493543648271334234e-05, -0.070302031595112668416192036602297, -0.11695293090179606498857367569144, 0.0077177694641384414139806402488375, 0.019771225543600553370415795484405, 0.020368340816097587481214858939893, 1.2112440796989423219542914011981, 0.60484526717518438676535197373596, 0.13649279877597061960692315096821, 0.00034415506084200023478175678448565, 7.7884520188389858574851132289041, 0.0010932954133846888803566210768281, 6.60352825684586189596957800374e-06, 0.34966984359919406344374692707788 
 suboptimal , 0.20816, -6.3946354250120878148777592286933, -0.02706669396426174267755726532414, -8.726809331262311175692047982011, -0.095292442009604447217263611946692, -0.00020480306893101100224052757425852, -9.9116152117431077783749060472474, 0.54434797130092704708914652655949, 9.9021151431432841150126478169113, 0.42828581505359059056203818727226, 0.036866282245305248554956278894679, -23.088258729787021650281531037763, -0.15056025419070656612419156772376, -0.15036821326981558710755848551344, -0.00089180944337314182936843343085798, -0.00089179547135099580031786237199753, -9.9999999999999662492200513952412, 4.1628255337657691370623069815338, -3.1451193185310879485427904000971, -0.17955479829319725970648846669064, 0.18028509016899649242127168236038, -0.01843650711048042123429979710636, 0.030534324275121316194514520248049, 0.031036605891568872644947774119828, 0.080136097778443104999723800574429, 0.0013381560950540796924024267156028, 0.071586078232709668411892778294714, 9.9997635672108362570043027517386, 4.5756256364186054241827150690369, 0.37919997216615564106234614882851, 0.2137545624649362652203166135223, 0.0072897206814024504903382073450757, 0.0019201046619374531523177784819723, 0.18213313511199191729872381984023 
 suboptimal , 0.32863, -0.35837566245128499309302583242243, -0.0003956227906724846666956796337189, -0.014503210375832081488467473207038, -3.0736502078280574261001656388714e-05, -0.33125740294793359907998819835484, 9.5976903878793748958742071408778, 0.0084105032405932134836890057272285, 0.4067893293517482744547919537581, 0.014051764079514238517387703097938, -9.0269419845512306466162044671364, -0.45524080290556545591584836074617, -0.21488440154680524263319796318683, -1.1574374167029186393758679316564e-08, -0.2334172801966691579433899050855, -0.15639023831232384820211223086517, -0.15951273324118653285097479965771, 1.2625606183782283054028994229157, 0.00041197749394738711857522073245264, -1.0676205599679762237030899996171, 0.89337376367031351431791108552716, -0.0887257995745129868225831160089, -0.14766553651500616273217758589453, 0.091812549284542910310591423694859, 0.2348489608934556938102389267442, 0.0001094457508624235408511288225597, 0.005648651391732611819207487968697, 0.36200320364849863929990192445985, 1.0258533032684561649492567457467e-12, 0.00042207982227485525651353159837242, 0.013584697403999885373382383590979, 0.0014456413544010938716094516465205, 0.19227653464340851985348024300038, 2.0691656893916678366506650688095e-05 
 suboptimal , 0.34, -6.5812745826176426433562482998241, -9.4394565733176989397179568186402, -0.011252329100254188781748965197949, -7.2497575205546219341036506822462e-05, -4.6628510601663731470955739921713e-06, -6.1844799871305760063933121273294, 6.8132392203154426013611555390526, 0.35307927254958915153082443794119, 0.01342575874690794986154873669193, 0.0047357355186363036397834136437268, -23.615488757372805395107207004912, -0.0084531334995987302688424946950363, -9.9999998366547480088684096699581, -0.00025573702915234050245252284128128, -0.10229932705327597630695635189113, -7.5638634159801910908198230298893e-05, 0.0019826184755595507337722072094266, 0.77741493306831432885672938937205, 0.0002831900072160680793299791790929, 0.22036751398475010188526823640132, -4.825553584009156793399597518146e-05, -7.7967094801919900604048052628059, 8.5815985365638968438740941113707e-05, 0.00023643186024329136858679323296428, 0.1751044000917113263593449801192, 9.3977969271799395301059121266007, 0.5323482705970853379184859477391, 0.0015503672981509247167514198295635, 4.5753955315874023635738972182185e-06, 6.4250298177185314330017718020827, 0.012399416825834933333916332287572, 0.00025410211551701812528886170738929, 0.082680223370871080978972145203443 
 suboptimal , 0.3432, -0.061055167265229533246628790266186, -4.7424814899020608649493624398019, -6.9119027972590849628886644495651, -1.1252488319846210400592030620448e-05, -0.0061133785949145395474668696067511, 1.097614023833318075418219450512, -9.998926713493908380314678652212, 9.7780232706708591905453431536444, 0.016413415436465364494189600463869, 0.10687600355326619394613629765445, -20.232690104564241551088343840092, -7.7270707439492776202882851066533, -0.068952101013190061906676930902904, -0.0697007710914648859201747654879, -4.9814468351634655284509121953018e-06, -1.6052940020569218826113760956176e-05, 0.8379182344074173061088117719919, -1.7961798876274279734843730693683, 1.9578125575052369722328649004339, -0.011722886462099671098235909028062, 0.0121719821768734772632347684862, -6.4872642797714723528201830049511, 1.1407152591042153756185385804489e-05, 3.0571050437390825168376684572991e-05, 0.099692260751195638235344631539192, 5.4879576260835198908694110286888, 2.3331940550931191680206211458426, 2.9159803916812907509381602721987, 0.064004542061082636550395363883581, 0.80933925481502488885610091529088, 0.11046970133017562643029663149719, 0.0090607156820815878267572074378222, 0.00012217780818533536548418927392134 
 suboptimal , 0.38265, -0.83442311496305487938940359526896, -0.0042866402350759886044628821366587, -0.066593364358180237583262339740031, -0.83173075895361170406516748698778, -0.0046786134189898184038147732621837, -0.62532695618777967005996742955176, -0.80782021830716854715603858494433, 0.82682740973578872090143931927742, 0.61121769733590769480002791169682, 0.99510206742325191253684124603751, -0.042835374831773818937730169409406, -1.2897286314198086465410142409382, -0.072856505549970820845295804701891, -0.0012319201631870672214441597702717, -0.18572708370212737127857849372958, -3.063938264865495196206945927031e-05, -0.11686296184793447394678622686115, -0.29644729541488767932122527781758, 0.00074924994464921270288099153233929, 1.4125517128993678728221539131482, 9.2944188050392284594636294059455e-06, -0.090030411644663160819490599351411, 0.011884238378458226656486651506839, 0.030268345051229206960075046595193, 0.01158894705272360374503914925981, 0.66602568886740498577125890733441, 0.54129690833507904113020003933343, 5.8484248197752159015560266888678e-08, 0.53558504248063132369139793809154, 0.016810856394910516503626851658737, 0.0043345025702466273218038672609964, 3.0898880126102628218207057919642e-05, 0.27941026050656558865625811449718 
